TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
280300000000.0	1631419041.7	651629789.4	4084417460.6
280400000000.0	1631422815.3	651521856.8	4085112992.5
280500000000.0	1631426586.2	651413978.9	4085808398.7
280600000000.0	1631430354.5	651306155.7	4086503679.2
280700000000.0	1631434120.0	651198387.0	4087198834.1
280800000000.0	1631437883.0	651090672.8	4087893863.3
280900000000.0	1631441643.2	650983013.2	4088588766.9
281000000000.0	1631445400.8	650875408.0	4089283545.0
281100000000.0	1631449155.8	650767857.3	4089978197.5
281200000000.0	1631452908.1	650660360.9	4090672724.4
281300000000.0	1631456657.7	650552918.9	4091367125.8
281400000000.0	1631460404.7	650445531.2	4092061401.6
281500000000.0	1631464149.0	650338197.8	4092755552.0
281600000000.0	1631467890.7	650230918.6	4093449576.9
281700000000.0	1631471629.8	650123693.6	4094143476.4
281800000000.0	1631475366.2	650016522.7	4094837250.4
281900000000.0	1631479100.0	649909406.0	4095530899.0
282000000000.0	1631482831.2	649802343.4	4096224422.2
282100000000.0	1631486559.7	649695334.8	4096917820.0
282200000000.0	1631490285.7	649588380.2	4097611092.5
282300000000.0	1631494008.9	649481479.5	4098304239.7
282400000000.0	1631497729.6	649374632.8	4098997261.5
282500000000.0	1631501447.7	649267840.0	4099690158.1
282600000000.0	1631505163.1	649161101.1	4100382929.3
282700000000.0	1631508875.9	649054415.9	4101075575.3
282800000000.0	1631512586.2	648947784.6	4101768096.1
282900000000.0	1631516293.8	648841206.9	4102460491.7
283000000000.0	1631519998.8	648734683.0	4103152762.0
283100000000.0	1631523701.2	648628212.7	4103844907.2
283200000000.0	1631527401.0	648521796.1	4104536927.2
283300000000.0	1631531098.2	648415433.1	4105228822.1
283400000000.0	1631534792.9	648309123.5	4105920591.9
283500000000.0	1631538484.9	648202867.6	4106612236.6
283600000000.0	1631542174.3	648096665.0	4107303756.2
283700000000.0	1631545861.2	647990515.9	4107995150.7
283800000000.0	1631549545.5	647884420.3	4108686420.2
283900000000.0	1631553227.2	647778377.9	4109377564.7
284000000000.0	1631556906.3	647672388.9	4110068584.2
284100000000.0	1631560582.9	647566453.2	4110759478.7
284200000000.0	1631564256.9	647460570.7	4111450248.3
284300000000.0	1631567928.3	647354741.5	4112140892.9
284400000000.0	1631571597.1	647248965.4	4112831412.6
284500000000.0	1631575263.4	647143242.4	4113521807.4
284600000000.0	1631578927.2	647037572.6	4114212077.3
284700000000.0	1631582588.3	646931955.8	4114902222.4
284800000000.0	1631586247.0	646826392.0	4115592242.6
284900000000.0	1631589903.0	646720881.2	4116282138.0
285000000000.0	1631593556.6	646615423.4	4116971908.6
285100000000.0	1631597207.5	646510018.5	4117661554.5
285200000000.0	1631600856.0	646404666.4	4118351075.5
285300000000.0	1631604501.8	646299367.2	4119040471.9
285400000000.0	1631608145.2	646194120.8	4119729743.5
285500000000.0	1631611786.0	646088927.1	4120418890.4
285600000000.0	1631615424.3	645983786.2	4121107912.6
285700000000.0	1631619060.0	645878698.0	4121796810.2
285800000000.0	1631622693.3	645773662.4	4122485583.2
285900000000.0	1631626324.0	645668679.4	4123174231.5
286000000000.0	1631629952.1	645563749.0	4123862755.2
286100000000.0	1631633577.8	645458871.2	4124551154.4
286200000000.0	1631637200.9	645354045.8	4125239428.9
286300000000.0	1631640821.6	645249272.9	4125927579.0
286400000000.0	1631644439.7	645144552.5	4126615604.5
286500000000.0	1631648055.3	645039884.4	4127303505.5
286600000000.0	1631651668.4	644935268.7	4127991282.1
286700000000.0	1631655279.0	644830705.4	4128678934.2
286800000000.0	1631658887.0	644726194.3	4129366461.8
286900000000.0	1631662492.6	644621735.4	4130053865.1
287000000000.0	1631666095.7	644517328.8	4130741143.9
287100000000.0	1631669696.3	644412974.3	4131428298.4
287200000000.0	1631673294.4	644308672.0	4132115328.5
287300000000.0	1631676890.1	644204421.8	4132802234.3
287400000000.0	1631680483.2	644100223.6	4133489015.7
287500000000.0	1631684073.8	643996077.5	4134175672.8
287600000000.0	1631687662.0	643891983.3	4134862205.7
287700000000.0	1631691247.7	643787941.1	4135548614.3
287800000000.0	1631694830.9	643683950.9	4136234898.7
287900000000.0	1631698411.7	643580012.5	4136921058.9
288000000000.0	1631701989.9	643476125.9	4137607094.8
288100000000.0	1631705565.7	643372291.2	4138293006.6
288200000000.0	1631709139.1	643268508.2	4138978794.3
288300000000.0	1631712710.0	643164777.0	4139664457.7
288400000000.0	1631716278.4	643061097.5	4140349997.1
288500000000.0	1631719844.3	642957469.6	4141035412.4
288600000000.0	1631723407.8	642853893.4	4141720703.6
288700000000.0	1631726968.9	642750368.8	4142405870.8
288800000000.0	1631730527.5	642646895.7	4143090913.9
288900000000.0	1631734083.6	642543474.1	4143775833.0
289000000000.0	1631737637.3	642440104.0	4144460628.1
289100000000.0	1631741188.6	642336785.4	4145145299.2
289200000000.0	1631744737.4	642233518.2	4145829846.4
289300000000.0	1631748283.8	642130302.4	4146514269.6
289400000000.0	1631751827.8	642027137.9	4147198568.9
289500000000.0	1631755369.3	641924024.7	4147882744.4
289600000000.0	1631758908.4	641820962.8	4148566795.9
289700000000.0	1631762445.0	641717952.1	4149250723.6
289800000000.0	1631765979.3	641614992.6	4149934527.5
289900000000.0	1631769511.1	641512084.2	4150618207.5
290000000000.0	1631773040.5	641409227.0	4151301763.8
290100000000.0	1631776567.4	641306420.9	4151985196.3
290200000000.0	1631780092.0	641203665.9	4152668505.0
290300000000.0	1631783614.1	641100961.8	4153351690.0
290400000000.0	1631787133.9	640998308.8	4154034751.3
290500000000.0	1631790651.2	640895706.7	4154717688.9
290600000000.0	1631794166.1	640793155.5	4155400502.9
290700000000.0	1631797678.6	640690655.2	4156083193.1
290800000000.0	1631801188.8	640588205.7	4156765759.8
290900000000.0	1631804696.5	640485807.0	4157448202.8
291000000000.0	1631808201.8	640383459.2	4158130522.3
291100000000.0	1631811704.7	640281162.0	4158812718.2
291200000000.0	1631815205.3	640178915.5	4159494790.5
291300000000.0	1631818703.4	640076719.7	4160176739.3
291400000000.0	1631822199.2	639974574.6	4160858564.6
291500000000.0	1631825692.6	639872480.0	4161540266.4
291600000000.0	1631829183.6	639770436.0	4162221844.7
291700000000.0	1631832672.2	639668442.5	4162903299.6
291800000000.0	1631836158.5	639566499.5	4163584631.1
291900000000.0	1631839642.3	639464607.0	4164265839.1
292000000000.0	1631843123.8	639362764.9	4164946923.8
292100000000.0	1631846603.0	639260973.2	4165627885.1
292200000000.0	1631850079.8	639159231.8	4166308723.1
292300000000.0	1631853554.2	639057540.7	4166989437.7
292400000000.0	1631857026.2	638955899.9	4167670029.0
292500000000.0	1631860495.9	638854309.4	4168350497.1
292600000000.0	1631863963.2	638752769.0	4169030841.9
292700000000.0	1631867428.2	638651278.9	4169711063.4
292800000000.0	1631870890.8	638549838.9	4170391161.7
292900000000.0	1631874351.1	638448448.9	4171071136.8
293000000000.0	1631877809.0	638347109.1	4171750988.8
293100000000.0	1631881264.6	638245819.3	4172430717.5
293200000000.0	1631884717.8	638144579.5	4173110323.1
293300000000.0	1631888168.7	638043389.6	4173789805.6
293400000000.0	1631891617.3	637942249.7	4174469165.1
293500000000.0	1631895063.5	637841159.7	4175148401.4
293600000000.0	1631898507.4	637740119.6	4175827514.6
293700000000.0	1631901949.0	637639129.3	4176506504.9
293800000000.0	1631905388.2	637538188.7	4177185372.1
293900000000.0	1631908825.1	637437298.0	4177864116.3
294000000000.0	1631912259.7	637336456.9	4178542737.5
294100000000.0	1631915692.0	637235665.6	4179221235.8
294200000000.0	1631919121.9	637134923.9	4179899611.1
294300000000.0	1631922549.6	637034231.8	4180577863.6
294400000000.0	1631925974.9	636933589.3	4181255993.1
294500000000.0	1631929397.9	636832996.4	4181933999.7
294600000000.0	1631932818.6	636732453.0	4182611883.5
294700000000.0	1631936237.0	636631959.0	4183289644.5
294800000000.0	1631939653.1	636531514.5	4183967282.7
294900000000.0	1631943066.8	636431119.5	4184644798.0
295000000000.0	1631946478.3	636330773.8	4185322190.6
295100000000.0	1631949887.5	636230477.5	4185999460.4
295200000000.0	1631953294.4	636130230.4	4186676607.5
295300000000.0	1631956699.0	636030032.7	4187353631.9
295400000000.0	1631960101.3	635929884.2	4188030533.6
295500000000.0	1631963501.3	635829784.9	4188707312.7
295600000000.0	1631966899.0	635729734.8	4189383969.1
295700000000.0	1631970294.5	635629733.8	4190060502.8
295800000000.0	1631973687.7	635529782.0	4190736914.0
295900000000.0	1631977078.6	635429879.2	4191413202.5
296000000000.0	1631980467.2	635330025.5	4192089368.5
296100000000.0	1631983853.5	635230220.7	4192765412.0
296200000000.0	1631987237.6	635130465.0	4193441332.9
296300000000.0	1631990619.4	635030758.1	4194117131.3
296400000000.0	1631993998.9	634931100.2	4194792807.3
296500000000.0	1631997376.1	634831491.2	4195468360.7
296600000000.0	1632000751.1	634731931.0	4196143791.8
296700000000.0	1632004123.9	634632419.6	4196819100.4
296800000000.0	1632007494.4	634532957.0	4197494286.6
296900000000.0	1632010862.6	634433543.1	4198169350.4
297000000000.0	1632014228.5	634334177.9	4198844291.9
297100000000.0	1632017592.3	634234861.4	4199519111.0
297200000000.0	1632020953.7	634135593.6	4200193807.8
297300000000.0	1632024313.0	634036374.3	4200868382.3
297400000000.0	1632027669.9	633937203.6	4201542834.6
297500000000.0	1632031024.7	633838081.5	4202217164.5
297600000000.0	1632034377.2	633739007.8	4202891372.3
297700000000.0	1632037727.4	633639982.6	4203565457.8
297800000000.0	1632041075.4	633541005.9	4204239421.1
297900000000.0	1632044421.2	633442077.5	4204913262.3
298000000000.0	1632047764.8	633343197.6	4205586981.3
298100000000.0	1632051106.1	633244366.0	4206260578.2
298200000000.0	1632054445.2	633145582.6	4206934052.9
298300000000.0	1632057782.0	633046847.6	4207607405.6
298400000000.0	1632061116.7	632948160.8	4208280636.2
298500000000.0	1632064449.1	632849522.1	4208953744.8
298600000000.0	1632067779.3	632750931.7	4209626731.3
298700000000.0	1632071107.3	632652389.4	4210299595.8
298800000000.0	1632074433.1	632553895.2	4210972338.3
298900000000.0	1632077756.7	632455449.1	4211644958.9
299000000000.0	1632081078.0	632357051.0	4212317457.5
299100000000.0	1632084397.2	632258700.9	4212989834.2
299200000000.0	1632087714.1	632160398.8	4213662089.0
299300000000.0	1632091028.9	632062144.6	4214334221.9
299400000000.0	1632094341.4	631963938.4	4215006232.9
299500000000.0	1632097651.8	631865780.0	4215678122.1
299600000000.0	1632100959.9	631767669.5	4216349889.5
299700000000.0	1632104265.9	631669606.7	4217021535.0
299800000000.0	1632107569.6	631571591.8	4217693058.8
299900000000.0	1632110871.2	631473624.6	4218364460.9
300000000000.0	1632114170.6	631375705.1	4219035741.2
300100000000.0	1632117467.8	631277833.3	4219706899.7
300200000000.0	1632120762.8	631180009.1	4220377936.6
300300000000.0	1632124055.6	631082232.5	4221048851.8
300400000000.0	1632127346.3	630984503.5	4221719645.4
300500000000.0	1632130634.8	630886822.1	4222390317.3
300600000000.0	1632133921.1	630789188.2	4223060867.6
300700000000.0	1632137205.2	630691601.8	4223731296.3
300800000000.0	1632140487.2	630594062.8	4224401603.5
300900000000.0	1632143767.0	630496571.2	4225071789.1
301000000000.0	1632147044.6	630399127.0	4225741853.1
301100000000.0	1632150320.1	630301730.2	4226411795.7
301200000000.0	1632153593.4	630204380.7	4227081616.7
301300000000.0	1632156864.5	630107078.5	4227751316.3
301400000000.0	1632160133.5	630009823.5	4228420894.5
301500000000.0	1632163400.3	629912615.8	4229090351.2
301600000000.0	1632166665.0	629815455.2	4229759686.5
301700000000.0	1632169927.5	629718341.8	4230428900.5
301800000000.0	1632173187.9	629621275.6	4231097993.1
301900000000.0	1632176446.2	629524256.4	4231766964.3
302000000000.0	1632179702.3	629427284.3	4232435814.2
302100000000.0	1632182956.2	629330359.2	4233104542.8
302200000000.0	1632186208.0	629233481.1	4233773150.2
302300000000.0	1632189457.7	629136650.0	4234441636.2
302400000000.0	1632192705.2	629039865.8	4235110001.1
302500000000.0	1632195950.6	628943128.6	4235778244.7
302600000000.0	1632199193.9	628846438.2	4236446367.1
302700000000.0	1632202435.0	628749794.6	4237114368.4
302800000000.0	1632205674.0	628653197.8	4237782248.5
302900000000.0	1632208910.9	628556647.9	4238450007.5
303000000000.0	1632212145.7	628460144.6	4239117645.3
303100000000.0	1632215378.3	628363688.1	4239785162.1
303200000000.0	1632218608.8	628267278.2	4240452557.8
303300000000.0	1632221837.2	628170915.0	4241119832.4
303400000000.0	1632225063.5	628074598.4	4241786986.0
303500000000.0	1632228287.7	627978328.4	4242454018.6
303600000000.0	1632231509.7	627882105.0	4243120930.3
303700000000.0	1632234729.7	627785928.0	4243787720.9
303800000000.0	1632237947.5	627689797.6	4244454390.6
303900000000.0	1632241163.3	627593713.6	4245120939.4
304000000000.0	1632244376.9	627497676.0	4245787367.3
304100000000.0	1632247588.4	627401684.9	4246453674.3
304200000000.0	1632250797.9	627305740.1	4247119860.5
304300000000.0	1632254005.2	627209841.6	4247785925.8
304400000000.0	1632257210.5	627113989.4	4248451870.3
304500000000.0	1632260413.6	627018183.5	4249117694.0
304600000000.0	1632263614.7	626922423.8	4249783396.9
304700000000.0	1632266813.7	626826710.3	4250448979.1
304800000000.0	1632270010.6	626731043.0	4251114440.5
304900000000.0	1632273205.4	626635421.9	4251779781.2
305000000000.0	1632276398.1	626539846.8	4252445001.3
305100000000.0	1632279588.7	626444317.9	4253110100.6
305200000000.0	1632282777.3	626348835.0	4253775079.3
305300000000.0	1632285963.8	626253398.1	4254439937.4
305400000000.0	1632289148.2	626158007.1	4255104674.9
305500000000.0	1632292330.6	626062662.2	4255769291.8
305600000000.0	1632295510.8	625967363.1	4256433788.1
305700000000.0	1632298689.0	625872110.0	4257098163.9
305800000000.0	1632301865.2	625776902.7	4257762419.1
305900000000.0	1632305039.2	625681741.2	4258426553.9
306000000000.0	1632308211.3	625586625.6	4259090568.1
306100000000.0	1632311381.2	625491555.7	4259754461.9
306200000000.0	1632314549.1	625396531.5	4260418235.3
306300000000.0	1632317714.9	625301553.1	4261081888.3
306400000000.0	1632320878.7	625206620.3	4261745420.8
306500000000.0	1632324040.5	625111733.2	4262408833.0
306600000000.0	1632327200.2	625016891.7	4263072124.8
306700000000.0	1632330357.8	624922095.7	4263735296.3
306800000000.0	1632333513.4	624827345.3	4264398347.5
306900000000.0	1632336666.9	624732640.5	4265061278.4
307000000000.0	1632339818.4	624637981.1	4265724089.0
307100000000.0	1632342967.9	624543367.2	4266386779.3
307200000000.0	1632346115.3	624448798.7	4267049349.5
307300000000.0	1632349260.7	624354275.6	4267711799.4
307400000000.0	1632352404.1	624259797.9	4268374129.1
307500000000.0	1632355545.4	624165365.5	4269036338.7
307600000000.0	1632358684.7	624070978.4	4269698428.2
307700000000.0	1632361821.9	623976636.6	4270360397.5
307800000000.0	1632364957.2	623882340.0	4271022246.7
307900000000.0	1632368090.4	623788088.6	4271683975.8
308000000000.0	1632371221.6	623693882.5	4272345584.9
308100000000.0	1632374350.7	623599721.4	4273007073.9
308200000000.0	1632377477.9	623505605.5	4273668442.9
308300000000.0	1632380603.0	623411534.7	4274329692.0
308400000000.0	1632383726.2	623317509.0	4274990821.0
308500000000.0	1632386847.3	623223528.3	4275651830.1
308600000000.0	1632389966.4	623129592.5	4276312719.3
308700000000.0	1632393083.5	623035701.8	4276973488.5
308800000000.0	1632396198.5	622941856.0	4277634137.9
308900000000.0	1632399311.6	622848055.1	4278294667.4
309000000000.0	1632402422.7	622754299.0	4278955077.0
309100000000.0	1632405531.8	622660587.9	4279615366.8
309200000000.0	1632408638.8	622566921.5	4280275536.9
309300000000.0	1632411743.9	622473299.9	4280935587.1
309400000000.0	1632414847.0	622379723.1	4281595517.6
309500000000.0	1632417948.1	622286191.0	4282255328.3
309600000000.0	1632421047.2	622192703.6	4282915019.3
309700000000.0	1632424144.3	622099260.9	4283574590.6
309800000000.0	1632427239.4	622005862.8	4284234042.2
309900000000.0	1632430332.6	621912509.3	4284893374.2
310000000000.0	1632433423.7	621819200.4	4285552586.6
310100000000.0	1632436512.9	621725936.1	4286211679.3
310200000000.0	1632439600.1	621632716.3	4286870652.4
310300000000.0	1632442685.3	621539540.9	4287529506.0
310400000000.0	1632445768.5	621446410.0	4288188240.0
310500000000.0	1632448849.8	621353323.5	4288846854.5
310600000000.0	1632451929.1	621260281.5	4289505349.4
310700000000.0	1632455006.4	621167283.8	4290163724.9
310800000000.0	1632458081.7	621074330.4	4290821981.0
310900000000.0	1632461155.1	620981421.3	4291480117.5
311000000000.0	1632464226.6	620888556.6	4292138134.7
311100000000.0	1632467296.0	620795736.0	4292796032.4
311200000000.0	1632470363.5	620702959.7	4293453810.8
311300000000.0	1632473429.0	620610227.6	4294111469.8
311400000000.0	1632476492.6	620517539.6	4294769009.5
311500000000.0	1632479554.2	620424895.8	4295426429.9
311600000000.0	1632482613.9	620332296.0	4296083730.9
311700000000.0	1632485671.6	620239740.4	4296740912.7
311800000000.0	1632488727.4	620147228.7	4297397975.3
311900000000.0	1632491781.2	620054761.1	4298054918.6
312000000000.0	1632494833.1	619962337.5	4298711742.7
312100000000.0	1632497883.0	619869957.8	4299368447.6
312200000000.0	1632500931.0	619777622.0	4300025033.3
312300000000.0	1632503977.1	619685330.2	4300681499.9
312400000000.0	1632507021.2	619593082.2	4301337847.4
312500000000.0	1632510063.4	619500878.0	4301994075.8
312600000000.0	1632513103.6	619408717.6	4302650185.1
312700000000.0	1632516141.9	619316601.0	4303306175.3
312800000000.0	1632519178.3	619224528.2	4303962046.5
312900000000.0	1632522212.7	619132499.0	4304617798.7
313000000000.0	1632525245.3	619040513.6	4305273431.8
313100000000.0	1632528275.8	618948571.8	4305928946.0
313200000000.0	1632531304.5	618856673.7	4306584341.3
313300000000.0	1632534331.3	618764819.1	4307239617.6
313400000000.0	1632537356.1	618673008.1	4307894775.0
313500000000.0	1632540379.0	618581240.7	4308549813.5
313600000000.0	1632543400.0	618489516.7	4309204733.1
313700000000.0	1632546419.1	618397836.3	4309859533.9
313800000000.0	1632549436.2	618306199.3	4310514215.9
313900000000.0	1632552451.5	618214605.7	4311168779.0
314000000000.0	1632555464.8	618123055.5	4311823223.4
314100000000.0	1632558476.3	618031548.7	4312477549.0
314200000000.0	1632561485.8	617940085.2	4313131755.9
314300000000.0	1632564493.4	617848665.1	4313785844.1
314400000000.0	1632567499.2	617757288.2	4314439813.5
314500000000.0	1632570503.0	617665954.6	4315093664.3
314600000000.0	1632573504.9	617574664.2	4315747396.4
314700000000.0	1632576504.9	617483416.9	4316401009.9
314800000000.0	1632579503.1	617392212.9	4317054504.8
314900000000.0	1632582499.3	617301052.0	4317707881.1
315000000000.0	1632585493.7	617209934.2	4318361138.8
315100000000.0	1632588486.1	617118859.4	4319014278.0
315200000000.0	1632591476.7	617027827.7	4319667298.7
315300000000.0	1632594465.4	616936839.1	4320320200.8
315400000000.0	1632597452.2	616845893.4	4320972984.5
315500000000.0	1632600437.1	616754990.7	4321625649.7
315600000000.0	1632603420.2	616664130.9	4322278196.4
315700000000.0	1632606401.3	616573314.0	4322930624.8
315800000000.0	1632609380.6	616482540.0	4323582934.7
315900000000.0	1632612358.0	616391808.9	4324235126.3
316000000000.0	1632615333.6	616301120.6	4324887199.5
316100000000.0	1632618307.2	616210475.0	4325539154.3
316200000000.0	1632621279.0	616119872.3	4326190990.9
316300000000.0	1632624249.0	616029312.2	4326842709.2
316400000000.0	1632627217.0	615938794.9	4327494309.2
316500000000.0	1632630183.2	615848320.3	4328145790.9
316600000000.0	1632633147.6	615757888.3	4328797154.4
316700000000.0	1632636110.0	615667498.9	4329448399.7
316800000000.0	1632639070.6	615577152.1	4330099526.9
316900000000.0	1632642029.4	615486847.9	4330750535.9
317000000000.0	1632644986.3	615396586.2	4331401426.7
317100000000.0	1632647941.3	615306367.0	4332052199.4
317200000000.0	1632650894.5	615216190.3	4332702854.0
317300000000.0	1632653845.9	615126056.0	4333353390.6
317400000000.0	1632656795.4	615035964.2	4334003809.0
317500000000.0	1632659743.0	614945914.8	4334654109.5
317600000000.0	1632662688.8	614855907.7	4335304291.9
317700000000.0	1632665632.8	614765942.9	4335954356.4
317800000000.0	1632668574.9	614676020.5	4336604302.8
317900000000.0	1632671515.2	614586140.4	4337254131.4
318000000000.0	1632674453.6	614496302.5	4337903842.0
318100000000.0	1632677390.2	614406506.8	4338553434.7
318200000000.0	1632680325.0	614316753.4	4339202909.5
318300000000.0	1632683257.9	614227042.1	4339852266.4
318400000000.0	1632686189.0	614137372.9	4340501505.6
318500000000.0	1632689118.3	614047745.9	4341150626.9
318600000000.0	1632692045.7	613958160.9	4341799630.4
318700000000.0	1632694971.4	613868618.0	4342448516.1
318800000000.0	1632697895.1	613779117.2	4343097284.0
318900000000.0	1632700817.1	613689658.3	4343745934.3
319000000000.0	1632703737.3	613600241.4	4344394466.8
319100000000.0	1632706655.6	613510866.5	4345042881.6
319200000000.0	1632709572.1	613421533.5	4345691178.8
319300000000.0	1632712486.8	613332242.3	4346339358.3
319400000000.0	1632715399.7	613242993.1	4346987420.2
319500000000.0	1632718310.7	613153785.6	4347635364.5
319600000000.0	1632721220.0	613064620.0	4348283191.2
319700000000.0	1632724127.4	612975496.1	4348930900.4
319800000000.0	1632727033.1	612886414.0	4349578492.0
319900000000.0	1632729936.9	612797373.7	4350225966.1
320000000000.0	1632732838.9	612708375.0	4350873322.7
320100000000.0	1632735739.2	612619418.0	4351520561.8
320200000000.0	1632738637.6	612530502.6	4352167683.5
320300000000.0	1632741534.2	612441628.9	4352814687.7
320400000000.0	1632744429.0	612352796.7	4353461574.5
320500000000.0	1632747322.1	612264006.1	4354108344.0
320600000000.0	1632750213.3	612175257.0	4354754996.0
320700000000.0	1632753102.8	612086549.5	4355401530.8
320800000000.0	1632755990.4	611997883.4	4356047948.2
320900000000.0	1632758876.3	611909258.7	4356694248.3
321000000000.0	1632761760.3	611820675.5	4357340431.1
321100000000.0	1632764642.6	611732133.7	4357986496.7
321200000000.0	1632767523.1	611643633.2	4358632445.0
321300000000.0	1632770401.9	611555174.1	4359278276.1
321400000000.0	1632773278.8	611466756.3	4359923990.0
321500000000.0	1632776154.0	611378379.8	4360569586.8
321600000000.0	1632779027.4	611290044.5	4361215066.4
321700000000.0	1632781899.0	611201750.5	4361860428.8
321800000000.0	1632784768.8	611113497.7	4362505674.2
321900000000.0	1632787636.9	611025286.0	4363150802.4
322000000000.0	1632790503.2	610937115.5	4363795813.7
322100000000.0	1632793367.7	610848986.2	4364440707.8
322200000000.0	1632796230.4	610760897.9	4365085485.0
322300000000.0	1632799091.4	610672850.7	4365730145.1
322400000000.0	1632801950.6	610584844.5	4366374688.3
322500000000.0	1632804808.1	610496879.3	4367019114.5
322600000000.0	1632807663.8	610408955.1	4367663423.7
322700000000.0	1632810517.7	610321071.9	4368307616.1
322800000000.0	1632813369.9	610233229.7	4368951691.6
322900000000.0	1632816220.3	610145428.3	4369595650.2
323000000000.0	1632819069.0	610057667.8	4370239491.9
323100000000.0	1632821915.9	609969948.1	4370883216.8
323200000000.0	1632824761.1	609882269.3	4371526824.9
323300000000.0	1632827604.5	609794631.3	4372170316.3
323400000000.0	1632830446.2	609707034.1	4372813690.8
323500000000.0	1632833286.1	609619477.5	4373456948.7
323600000000.0	1632836124.2	609531961.8	4374100089.8
323700000000.0	1632838960.7	609444486.7	4374743114.2
323800000000.0	1632841795.4	609357052.2	4375386021.9
323900000000.0	1632844628.3	609269658.4	4376028813.0
324000000000.0	1632847459.5	609182305.3	4376671487.5
324100000000.0	1632850289.0	609094992.7	4377314045.3
324200000000.0	1632853116.7	609007720.6	4377956486.6
324300000000.0	1632855942.7	608920489.1	4378598811.2
324400000000.0	1632858767.0	608833298.1	4379241019.4
324500000000.0	1632861589.5	608746147.6	4379883111.0
324600000000.0	1632864410.4	608659037.5	4380525086.1
324700000000.0	1632867229.4	608571967.8	4381166944.7
324800000000.0	1632870046.8	608484938.6	4381808686.9
324900000000.0	1632872862.4	608397949.7	4382450312.6
325000000000.0	1632875676.3	608311001.2	4383091822.0
325100000000.0	1632878488.5	608224092.9	4383733214.9
325200000000.0	1632881299.0	608137225.0	4384374491.4
325300000000.0	1632884107.7	608050397.3	4385015651.6
325400000000.0	1632886914.8	607963609.9	4385656695.5
325500000000.0	1632889720.1	607876862.7	4386297623.1
325600000000.0	1632892523.7	607790155.7	4386938434.4
325700000000.0	1632895325.6	607703488.8	4387579129.4
325800000000.0	1632898125.8	607616862.1	4388219708.1
325900000000.0	1632900924.2	607530275.4	4388860170.7
326000000000.0	1632903721.0	607443728.9	4389500517.1
326100000000.0	1632906516.1	607357222.4	4390140747.2
326200000000.0	1632909309.4	607270756.0	4390780861.2
326300000000.0	1632912101.1	607184329.5	4391420859.1
326400000000.0	1632914891.0	607097943.0	4392060740.9
326500000000.0	1632917679.3	607011596.5	4392700506.6
326600000000.0	1632920465.9	606925289.9	4393340156.2
326700000000.0	1632923250.7	606839023.2	4393979689.8
326800000000.0	1632926033.9	606752796.3	4394619107.3
326900000000.0	1632928815.4	606666609.3	4395258408.8
327000000000.0	1632931595.1	606580462.2	4395897594.4
327100000000.0	1632934373.2	606494354.8	4396536664.0
327200000000.0	1632937149.6	606408287.2	4397175617.6
327300000000.0	1632939924.4	606322259.3	4397814455.4
327400000000.0	1632942697.4	606236271.1	4398453177.2
327500000000.0	1632945468.7	606150322.7	4399091783.2
327600000000.0	1632948238.4	606064413.9	4399730273.3
327700000000.0	1632951006.4	605978544.7	4400368647.6
327800000000.0	1632953772.7	605892715.2	4401006906.1
327900000000.0	1632956537.3	605806925.2	4401645048.7
328000000000.0	1632959300.3	605721174.8	4402283075.7
328100000000.0	1632962061.5	605635463.9	4402920986.9
328200000000.0	1632964821.1	605549792.5	4403558782.3
328300000000.0	1632967579.1	605464160.7	4404196462.1
328400000000.0	1632970335.3	605378568.2	4404834026.2
328500000000.0	1632973089.9	605293015.2	4405471474.6
328600000000.0	1632975842.9	605207501.7	4406108807.4
328700000000.0	1632978594.1	605122027.5	4406746024.5
328800000000.0	1632981343.7	605036592.6	4407383126.1
328900000000.0	1632984091.6	604951197.1	4408020112.1
329000000000.0	1632986837.9	604865840.8	4408656982.6
329100000000.0	1632989582.5	604780523.9	4409293737.6
329200000000.0	1632992325.5	604695246.2	4409930377.0
329300000000.0	1632995066.8	604610007.7	4410566900.9
329400000000.0	1632997806.4	604524808.5	4411203309.4
329500000000.0	1633000544.4	604439648.4	4411839602.5
329600000000.0	1633003280.7	604354527.4	4412475780.1
329700000000.0	1633006015.4	604269445.6	4413111842.4
329800000000.0	1633008748.5	604184402.9	4413747789.2
329900000000.0	1633011479.9	604099399.2	4414383620.8
330000000000.0	1633014209.6	604014434.6	4415019336.9
330100000000.0	1633016937.7	603929509.1	4415654937.8
330200000000.0	1633019664.2	603844622.5	4416290423.4
330300000000.0	1633022389.0	603759774.9	4416925793.7
330400000000.0	1633025112.1	603674966.2	4417561048.8
330500000000.0	1633027833.7	603590196.5	4418196188.7
330600000000.0	1633030553.6	603505465.6	4418831213.3
330700000000.0	1633033271.8	603420773.7	4419466122.8
330800000000.0	1633035988.5	603336120.5	4420100917.1
330900000000.0	1633038703.5	603251506.2	4420735596.3
331000000000.0	1633041416.8	603166930.7	4421370160.4
331100000000.0	1633044128.6	603082393.9	4422004609.4
331200000000.0	1633046838.7	602997895.9	4422638943.3
331300000000.0	1633049547.2	602913436.7	4423273162.2
331400000000.0	1633052254.0	602829016.1	4423907266.0
331500000000.0	1633054959.2	602744634.1	4424541254.9
331600000000.0	1633057662.8	602660290.9	4425175128.7
331700000000.0	1633060364.8	602575986.2	4425808887.6
331800000000.0	1633063065.2	602491720.1	4426442531.6
