TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
93000000000.0	1591144379.1	1532532748.8	1651997608.0
93100000000.0	1591176477.4	1532560903.0	1652033910.9
93200000000.0	1591208508.1	1532588997.8	1652070137.5
93300000000.0	1591240471.5	1532617033.5	1652106288.0
93400000000.0	1591272367.7	1532645010.1	1652142362.7
93500000000.0	1591304196.9	1532672927.9	1652178361.8
93600000000.0	1591335959.4	1532700787.0	1652214285.5
93700000000.0	1591367655.4	1532728587.8	1652250134.2
93800000000.0	1591399285.1	1532756330.2	1652285907.9
93900000000.0	1591430848.7	1532784014.6	1652321607.0
94000000000.0	1591462346.4	1532811641.0	1652357231.7
94100000000.0	1591493778.3	1532839209.8	1652392782.2
94200000000.0	1591525144.8	1532866721.0	1652428258.7
94300000000.0	1591556446.0	1532894174.8	1652463661.6
94400000000.0	1591587682.1	1532921571.5	1652498990.9
94500000000.0	1591618853.4	1532948911.1	1652534247.0
94600000000.0	1591649960.0	1532976194.0	1652569430.0
94700000000.0	1591681002.0	1533003420.1	1652604540.2
94800000000.0	1591711979.9	1533030589.9	1652639577.8
94900000000.0	1591742893.6	1533057703.3	1652674543.1
95000000000.0	1591773743.5	1533084760.6	1652709436.3
95100000000.0	1591804529.7	1533111761.9	1652744257.5
95200000000.0	1591835252.4	1533138707.5	1652779007.1
95300000000.0	1591865911.8	1533165597.5	1652813685.1
95400000000.0	1591896508.1	1533192432.0	1652848292.0
95500000000.0	1591927041.5	1533219211.3	1652882827.8
95600000000.0	1591957512.3	1533245935.5	1652917292.7
95700000000.0	1591987920.5	1533272604.8	1652951687.1
95800000000.0	1592018266.4	1533299219.4	1652986011.2
95900000000.0	1592048550.2	1533325779.3	1653020265.0
96000000000.0	1592078772.0	1533352284.9	1653054448.9
96100000000.0	1592108932.1	1533378736.2	1653088563.1
96200000000.0	1592139030.7	1533405133.4	1653122607.8
96300000000.0	1592169067.8	1533431476.7	1653156583.2
96400000000.0	1592199043.8	1533457766.3	1653190489.4
96500000000.0	1592228958.8	1533484002.3	1653224326.8
96600000000.0	1592258813.0	1533510184.8	1653258095.5
96700000000.0	1592288606.6	1533536314.1	1653291795.7
96800000000.0	1592318339.7	1533562390.3	1653325427.7
96900000000.0	1592348012.6	1533588413.6	1653358991.7
97000000000.0	1592377625.4	1533614384.1	1653392487.8
97100000000.0	1592407178.3	1533640302.0	1653425916.2
97200000000.0	1592436671.5	1533666167.5	1653459277.2
97300000000.0	1592466105.2	1533691980.6	1653492571.0
97400000000.0	1592495479.5	1533717741.6	1653525797.8
97500000000.0	1592524794.7	1533743450.7	1653558957.7
97600000000.0	1592554050.9	1533769107.9	1653592051.0
97700000000.0	1592583248.2	1533794713.4	1653625077.9
97800000000.0	1592612386.9	1533820267.5	1653658038.6
97900000000.0	1592641467.2	1533845770.2	1653690933.2
98000000000.0	1592670489.2	1533871221.7	1653723762.0
98100000000.0	1592699453.1	1533896622.1	1653756525.2
98200000000.0	1592728359.0	1533921971.7	1653789223.0
98300000000.0	1592757207.2	1533947270.5	1653821855.5
98400000000.0	1592785997.8	1533972518.8	1653854423.0
98500000000.0	1592814731.0	1533997716.6	1653886925.6
98600000000.0	1592843407.0	1534022864.1	1653919363.6
98700000000.0	1592872025.9	1534047961.5	1653951737.1
98800000000.0	1592900587.8	1534073008.9	1653984046.4
98900000000.0	1592929093.1	1534098006.5	1654016291.6
99000000000.0	1592957541.8	1534122954.4	1654048472.8
99100000000.0	1592985934.1	1534147852.8	1654080590.4
99200000000.0	1593014270.1	1534172701.8	1654112644.5
99300000000.0	1593042550.1	1534197501.5	1654144635.3
99400000000.0	1593070774.2	1534222252.1	1654176562.9
99500000000.0	1593098942.6	1534246953.8	1654208427.6
99600000000.0	1593127055.4	1534271606.7	1654240229.5
99700000000.0	1593155112.9	1534296210.9	1654271968.9
99800000000.0	1593183115.0	1534320766.6	1654303645.8
99900000000.0	1593211062.2	1534345273.9	1654335260.6
100000000000.0	1593238954.4	1534369733.0	1654366813.3
100100000000.0	1593266791.8	1534394144.0	1654398304.2
100200000000.0	1593294574.7	1534418507.1	1654429733.4
100300000000.0	1593322303.1	1534442822.4	1654461101.2
100400000000.0	1593349977.3	1534467090.0	1654492407.6
100500000000.0	1593377597.3	1534491310.0	1654523652.9
100600000000.0	1593405163.4	1534515482.7	1654554837.3
100700000000.0	1593432675.8	1534539608.1	1654585961.0
100800000000.0	1593460134.4	1534563686.5	1654617024.0
100900000000.0	1593487539.7	1534587717.8	1654648026.6
101000000000.0	1593514891.5	1534611702.4	1654678969.0
101100000000.0	1593542190.3	1534635640.2	1654709851.4
101200000000.0	1593569436.0	1534659531.5	1654740673.9
101300000000.0	1593596628.8	1534683376.3	1654771436.6
101400000000.0	1593623769.0	1534707174.9	1654802139.8
101500000000.0	1593650856.6	1534730927.3	1654832783.7
101600000000.0	1593677891.8	1534754633.6	1654863368.4
101700000000.0	1593704874.7	1534778294.1	1654893894.0
101800000000.0	1593731805.6	1534801908.9	1654924360.8
101900000000.0	1593758684.5	1534825478.0	1654954769.0
102000000000.0	1593785511.6	1534849001.6	1654985118.6
102100000000.0	1593812287.1	1534872479.9	1655015409.9
102200000000.0	1593839011.0	1534895912.9	1655045643.0
102300000000.0	1593865683.7	1534919300.9	1655075818.1
102400000000.0	1593892305.1	1534942643.9	1655105935.4
102500000000.0	1593918875.5	1534965942.0	1655135995.0
102600000000.0	1593945395.0	1534989195.5	1655165997.0
102700000000.0	1593971863.7	1535012404.3	1655195941.8
102800000000.0	1593998281.8	1535035568.7	1655225829.4
102900000000.0	1594024649.4	1535058688.8	1655255659.9
103000000000.0	1594050966.7	1535081764.7	1655285433.6
103100000000.0	1594077233.9	1535104796.5	1655315150.7
103200000000.0	1594103451.0	1535127784.4	1655344811.2
103300000000.0	1594129618.2	1535150728.5	1655374415.3
103400000000.0	1594155735.6	1535173628.9	1655403963.2
103500000000.0	1594181803.5	1535196485.7	1655433455.1
103600000000.0	1594207821.8	1535219299.0	1655462891.1
103700000000.0	1594233790.9	1535242069.1	1655492271.4
103800000000.0	1594259710.7	1535264795.9	1655521596.1
103900000000.0	1594285581.5	1535287479.7	1655550865.3
104000000000.0	1594311403.4	1535310120.5	1655580079.4
104100000000.0	1594337176.6	1535332718.5	1655609238.3
104200000000.0	1594362901.1	1535355273.8	1655638342.3
104300000000.0	1594388577.1	1535377786.5	1655667391.5
104400000000.0	1594414204.7	1535400256.7	1655696386.1
104500000000.0	1594439784.1	1535422684.6	1655725326.2
104600000000.0	1594465315.5	1535445070.2	1655754212.0
104700000000.0	1594490798.9	1535467413.8	1655783043.6
104800000000.0	1594516234.4	1535489715.3	1655811821.2
104900000000.0	1594541622.3	1535511975.0	1655840544.9
105000000000.0	1594566962.7	1535534193.0	1655869214.9
105100000000.0	1594592255.6	1535556369.3	1655897831.3
105200000000.0	1594617501.3	1535578504.0	1655926394.3
105300000000.0	1594642699.8	1535600597.4	1655954904.1
105400000000.0	1594667851.3	1535622649.5	1655983360.7
105500000000.0	1594692955.9	1535644660.4	1656011764.3
105600000000.0	1594718013.7	1535666630.3	1656040115.2
105700000000.0	1594743025.0	1535688559.2	1656068413.3
105800000000.0	1594767989.7	1535710447.3	1656096659.0
105900000000.0	1594792908.1	1535732294.7	1656124852.2
106000000000.0	1594817780.2	1535754101.5	1656152993.2
106100000000.0	1594842606.2	1535775867.8	1656181082.1
106200000000.0	1594867386.3	1535797593.8	1656209119.1
106300000000.0	1594892120.5	1535819279.4	1656237104.3
106400000000.0	1594916809.0	1535840924.9	1656265037.8
106500000000.0	1594941451.9	1535862530.4	1656292919.8
106600000000.0	1594966049.3	1535884096.0	1656320750.4
106700000000.0	1594990601.4	1535905621.7	1656348529.8
106800000000.0	1595015108.2	1535927107.8	1656376258.1
106900000000.0	1595039570.0	1535948554.2	1656403935.4
107000000000.0	1595063986.8	1535969961.1	1656431562.0
107100000000.0	1595088358.7	1535991328.7	1656459137.8
107200000000.0	1595112685.9	1536012657.0	1656486663.2
107300000000.0	1595136968.6	1536033946.2	1656514138.1
107400000000.0	1595161206.7	1536055196.3	1656541562.8
107500000000.0	1595185400.5	1536076407.4	1656568937.4
107600000000.0	1595209550.0	1536097579.7	1656596262.0
107700000000.0	1595233655.5	1536118713.3	1656623536.7
107800000000.0	1595257716.9	1536139808.2	1656650761.8
107900000000.0	1595281734.5	1536160864.7	1656677937.2
108000000000.0	1595305708.4	1536181882.7	1656705063.3
108100000000.0	1595329638.6	1536202862.4	1656732140.0
108200000000.0	1595353525.2	1536223803.9	1656759167.6
108300000000.0	1595377368.5	1536244707.3	1656786146.1
108400000000.0	1595401168.6	1536265572.6	1656813075.8
108500000000.0	1595424925.4	1536286400.2	1656839956.6
108600000000.0	1595448639.2	1536307189.9	1656866788.9
108700000000.0	1595472310.1	1536327941.9	1656893572.6
108800000000.0	1595495938.2	1536348656.3	1656920308.0
108900000000.0	1595519523.6	1536369333.3	1656946995.1
109000000000.0	1595543066.4	1536389972.9	1656973634.2
109100000000.0	1595566566.8	1536410575.2	1657000225.2
109200000000.0	1595590024.8	1536431140.3	1657026768.4
109300000000.0	1595613440.6	1536451668.3	1657053263.9
109400000000.0	1595636814.2	1536472159.4	1657079711.7
109500000000.0	1595660145.9	1536492613.5	1657106112.2
109600000000.0	1595683435.7	1536513030.9	1657132465.2
109700000000.0	1595706683.6	1536533411.6	1657158771.1
109800000000.0	1595729890.0	1536553755.8	1657185029.9
109900000000.0	1595753054.7	1536574063.4	1657211241.7
110000000000.0	1595776178.1	1536594334.7	1657237406.7
110100000000.0	1595799260.0	1536614569.7	1657263525.0
110200000000.0	1595822300.8	1536634768.5	1657289596.7
110300000000.0	1595845300.5	1536654931.2	1657315622.0
110400000000.0	1595868259.1	1536675057.9	1657341600.9
110500000000.0	1595891176.9	1536695148.7	1657367533.7
110600000000.0	1595914053.9	1536715203.7	1657393420.3
110700000000.0	1595936890.2	1536735223.0	1657419261.0
110800000000.0	1595959686.0	1536755206.6	1657445055.8
110900000000.0	1595982441.3	1536775154.8	1657470804.9
111000000000.0	1596005156.2	1536795067.5	1657496508.5
111100000000.0	1596027830.9	1536814944.9	1657522166.5
111200000000.0	1596050465.5	1536834787.1	1657547779.2
111300000000.0	1596073060.0	1536854594.1	1657573346.7
111400000000.0	1596095614.6	1536874366.1	1657598869.0
111500000000.0	1596118129.4	1536894103.1	1657624346.3
111600000000.0	1596140604.5	1536913805.3	1657649778.8
111700000000.0	1596163040.0	1536933472.6	1657675166.5
111800000000.0	1596185436.0	1536953105.4	1657700509.6
111900000000.0	1596207792.5	1536972703.5	1657725808.2
112000000000.0	1596230109.8	1536992267.1	1657751062.3
112100000000.0	1596252387.9	1537011796.3	1657776272.2
112200000000.0	1596274626.9	1537031291.2	1657801437.9
112300000000.0	1596296827.0	1537050751.9	1657826559.5
112400000000.0	1596318988.1	1537070178.5	1657851637.2
112500000000.0	1596341110.5	1537089571.0	1657876671.0
112600000000.0	1596363194.2	1537108929.5	1657901661.2
112700000000.0	1596385239.3	1537128254.2	1657926607.8
112800000000.0	1596407245.9	1537147545.1	1657951510.8
112900000000.0	1596429214.2	1537166802.3	1657976370.5
113000000000.0	1596451144.1	1537186025.9	1658001187.0
113100000000.0	1596473035.9	1537205216.0	1658025960.3
113200000000.0	1596494889.7	1537224372.7	1658050690.6
113300000000.0	1596516705.4	1537243496.1	1658075377.9
113400000000.0	1596538483.3	1537262586.2	1658100022.5
113500000000.0	1596560223.4	1537281643.1	1658124624.4
113600000000.0	1596581925.8	1537300666.9	1658149183.6
113700000000.0	1596603590.7	1537319657.8	1658173700.4
113800000000.0	1596625218.0	1537338615.8	1658198174.9
113900000000.0	1596646808.0	1537357540.9	1658222607.1
114000000000.0	1596668360.7	1537376433.3	1658246997.1
114100000000.0	1596689876.1	1537395293.0	1658271345.1
114200000000.0	1596711354.5	1537414120.2	1658295651.2
114300000000.0	1596732795.9	1537432914.9	1658319915.4
114400000000.0	1596754200.4	1537451677.2	1658344138.0
114500000000.0	1596775568.0	1537470407.2	1658368318.9
114600000000.0	1596796899.0	1537489105.0	1658392458.4
114700000000.0	1596818193.3	1537507770.6	1658416556.4
114800000000.0	1596839451.1	1537526404.2	1658440613.2
114900000000.0	1596860672.4	1537545005.7	1658464628.8
115000000000.0	1596881857.5	1537563575.4	1658488603.3
115100000000.0	1596903006.2	1537582113.2	1658512536.9
115200000000.0	1596924118.8	1537600619.4	1658536429.6
115300000000.0	1596945195.4	1537619093.8	1658560281.5
115400000000.0	1596966236.0	1537637536.7	1658584092.8
115500000000.0	1596987240.7	1537655948.1	1658607863.5
115600000000.0	1597008209.6	1537674328.1	1658631593.8
115700000000.0	1597029142.8	1537692676.7	1658655283.8
115800000000.0	1597050040.5	1537710994.1	1658678933.5
115900000000.0	1597070902.6	1537729280.4	1658702543.0
116000000000.0	1597091729.3	1537747535.5	1658726112.6
116100000000.0	1597112520.6	1537765759.6	1658749642.2
116200000000.0	1597133276.7	1537783952.8	1658773131.9
116300000000.0	1597153997.7	1537802115.2	1658796582.0
116400000000.0	1597174683.6	1537820246.7	1658819992.4
116500000000.0	1597195334.5	1537838347.6	1658843363.3
116600000000.0	1597215950.6	1537856417.8	1658866694.7
116700000000.0	1597236531.8	1537874457.5	1658889986.8
116800000000.0	1597257078.4	1537892466.7	1658913239.7
116900000000.0	1597277590.3	1537910445.6	1658936453.5
117000000000.0	1597298067.6	1537928394.1	1658959628.2
117100000000.0	1597318510.6	1537946312.4	1658982764.0
117200000000.0	1597338919.1	1537964200.5	1659005860.9
117300000000.0	1597359293.4	1537982058.6	1659028919.1
117400000000.0	1597379633.5	1537999886.6	1659051938.7
117500000000.0	1597399939.6	1538017684.8	1659074919.7
117600000000.0	1597420211.5	1538035453.0	1659097862.3
117700000000.0	1597440449.6	1538053191.5	1659120766.5
117800000000.0	1597460653.8	1538070900.3	1659143632.5
117900000000.0	1597480824.3	1538088579.4	1659166460.3
118000000000.0	1597500961.1	1538106229.0	1659189250.1
118100000000.0	1597521064.3	1538123849.1	1659212001.9
118200000000.0	1597541133.9	1538141439.8	1659234715.8
118300000000.0	1597561170.2	1538159001.1	1659257391.9
118400000000.0	1597581173.1	1538176533.2	1659280030.3
118500000000.0	1597601142.8	1538194036.1	1659302631.2
118600000000.0	1597621079.3	1538211509.9	1659325194.5
118700000000.0	1597640982.6	1538228954.6	1659347720.5
118800000000.0	1597660853.0	1538246370.4	1659370209.1
118900000000.0	1597680690.5	1538263757.3	1659392660.5
119000000000.0	1597700495.1	1538281115.3	1659415074.8
119100000000.0	1597720266.9	1538298444.6	1659437452.1
119200000000.0	1597740006.1	1538315745.2	1659459792.4
119300000000.0	1597759712.7	1538333017.2	1659482095.8
119400000000.0	1597779386.7	1538350260.6	1659504362.5
119500000000.0	1597799028.3	1538367475.6	1659526592.5
119600000000.0	1597818637.6	1538384662.2	1659548786.0
119700000000.0	1597838214.5	1538401820.4	1659570942.9
119800000000.0	1597857759.3	1538418950.4	1659593063.5
119900000000.0	1597877271.9	1538436052.2	1659615147.7
120000000000.0	1597896752.5	1538453125.9	1659637195.8
120100000000.0	1597916201.1	1538470171.5	1659659207.7
120200000000.0	1597935617.9	1538487189.1	1659681183.5
120300000000.0	1597955002.8	1538504178.8	1659703123.4
120400000000.0	1597974356.0	1538521140.7	1659725027.5
120500000000.0	1597993677.6	1538538074.8	1659746895.7
120600000000.0	1598012967.6	1538554981.2	1659768728.3
120700000000.0	1598032226.0	1538571859.9	1659790525.2
120800000000.0	1598051453.1	1538588711.1	1659812286.7
120900000000.0	1598070648.8	1538605534.7	1659834012.7
121000000000.0	1598089813.3	1538622330.9	1659855703.4
121100000000.0	1598108946.6	1538639099.8	1659877358.8
121200000000.0	1598128048.7	1538655841.3	1659898979.0
121300000000.0	1598147119.9	1538672555.6	1659920564.2
121400000000.0	1598166160.0	1538689242.8	1659942114.4
121500000000.0	1598185169.3	1538705902.8	1659963629.6
121600000000.0	1598204147.8	1538722535.8	1659985110.0
121700000000.0	1598223095.5	1538739141.8	1660006555.7
121800000000.0	1598242012.5	1538755720.9	1660027966.7
121900000000.0	1598260899.0	1538772273.2	1660049343.1
122000000000.0	1598279755.0	1538788798.7	1660070685.1
122100000000.0	1598298580.5	1538805297.4	1660091992.6
122200000000.0	1598317375.7	1538821769.6	1660113265.8
122300000000.0	1598336140.5	1538838215.1	1660134504.8
122400000000.0	1598354875.2	1538854634.1	1660155709.6
122500000000.0	1598373579.7	1538871026.7	1660176880.3
122600000000.0	1598392254.1	1538887392.9	1660198017.0
122700000000.0	1598410898.5	1538903732.7	1660219119.8
122800000000.0	1598429513.0	1538920046.3	1660240188.8
122900000000.0	1598448097.7	1538936333.7	1660261224.0
123000000000.0	1598466652.5	1538952594.9	1660282225.5
123100000000.0	1598485177.7	1538968830.1	1660303193.5
123200000000.0	1598503673.2	1538985039.2	1660324127.9
123300000000.0	1598522139.1	1539001222.5	1660345028.9
123400000000.0	1598540575.5	1539017379.8	1660365896.6
123500000000.0	1598558982.5	1539033511.3	1660386731.0
123600000000.0	1598577360.2	1539049617.0	1660407532.2
123700000000.0	1598595708.5	1539065697.0	1660428300.3
123800000000.0	1598614027.7	1539081751.4	1660449035.4
123900000000.0	1598632317.7	1539097780.2	1660469737.5
124000000000.0	1598650578.6	1539113783.5	1660490406.7
124100000000.0	1598668810.4	1539129761.3	1660511043.1
124200000000.0	1598687013.4	1539145713.8	1660531646.8
124300000000.0	1598705187.5	1539161640.9	1660552217.9
124400000000.0	1598723332.8	1539177542.7	1660572756.4
124500000000.0	1598741449.3	1539193419.3	1660593262.5
124600000000.0	1598759537.2	1539209270.7	1660613736.1
124700000000.0	1598777596.4	1539225097.1	1660634177.3
124800000000.0	1598795627.2	1539240898.4	1660654586.4
124900000000.0	1598813629.5	1539256674.8	1660674963.2
125000000000.0	1598831603.3	1539272426.2	1660695308.0
125100000000.0	1598849548.9	1539288152.7	1660715620.7
125200000000.0	1598867466.2	1539303854.5	1660735901.4
125300000000.0	1598885355.3	1539319531.5	1660756150.3
125400000000.0	1598903216.2	1539335183.9	1660776367.4
125500000000.0	1598921049.1	1539350811.6	1660796552.8
125600000000.0	1598938854.0	1539366414.7	1660816706.5
125700000000.0	1598956631.0	1539381993.4	1660836828.6
125800000000.0	1598974380.1	1539397547.6	1660856919.2
125900000000.0	1598992101.4	1539413077.4	1660876978.4
126000000000.0	1599009795.0	1539428582.8	1660897006.3
126100000000.0	1599027460.9	1539444064.0	1660917002.8
126200000000.0	1599045099.2	1539459520.9	1660936968.1
126300000000.0	1599062710.0	1539474953.7	1660956902.4
126400000000.0	1599080293.3	1539490362.4	1660976805.5
126500000000.0	1599097849.1	1539505747.0	1660996677.7
126600000000.0	1599115377.6	1539521107.7	1661016518.9
126700000000.0	1599132878.9	1539536444.4	1661036329.3
126800000000.0	1599150352.9	1539551757.2	1661056108.9
126900000000.0	1599167799.8	1539567046.2	1661075857.8
127000000000.0	1599185219.5	1539582311.4	1661095576.1
127100000000.0	1599202612.3	1539597552.9	1661115263.8
127200000000.0	1599219978.1	1539612770.7	1661134921.0
127300000000.0	1599237316.9	1539627964.9	1661154547.8
127400000000.0	1599254629.0	1539643135.6	1661174144.3
127500000000.0	1599271914.2	1539658282.8	1661193710.5
127600000000.0	1599289172.7	1539673406.5	1661213246.4
127700000000.0	1599306404.6	1539688506.8	1661232752.3
127800000000.0	1599323609.9	1539703583.8	1661252228.0
127900000000.0	1599340788.6	1539718637.6	1661271673.8
128000000000.0	1599357940.9	1539733668.1	1661291089.6
128100000000.0	1599375066.8	1539748675.4	1661310475.6
128200000000.0	1599392166.3	1539763659.6	1661329831.8
128300000000.0	1599409239.5	1539778620.7	1661349158.3
128400000000.0	1599426286.5	1539793558.9	1661368455.1
128500000000.0	1599443307.4	1539808474.0	1661387722.3
128600000000.0	1599460302.1	1539823366.3	1661406960.0
128700000000.0	1599477270.8	1539838235.7	1661426168.3
128800000000.0	1599494213.5	1539853082.3	1661445347.1
128900000000.0	1599511130.2	1539867906.2	1661464496.7
129000000000.0	1599528021.1	1539882707.3	1661483617.0
129100000000.0	1599544886.2	1539897485.9	1661502708.1
129200000000.0	1599561725.6	1539912241.8	1661521770.1
129300000000.0	1599578539.2	1539926975.2	1661540803.1
129400000000.0	1599595327.2	1539941686.1	1661559807.1
129500000000.0	1599612089.7	1539956374.5	1661578782.1
129600000000.0	1599628826.6	1539971040.6	1661597728.4
129700000000.0	1599645538.0	1539985684.3	1661616645.8
129800000000.0	1599662224.1	1540000305.8	1661635534.5
129900000000.0	1599678884.8	1540014905.0	1661654394.6
130000000000.0	1599695520.3	1540029482.1	1661673226.0
130100000000.0	1599712130.5	1540044037.0	1661692029.0
130200000000.0	1599728715.6	1540058569.8	1661710803.5
130300000000.0	1599745275.5	1540073080.6	1661729549.6
130400000000.0	1599761810.4	1540087569.4	1661748267.3
130500000000.0	1599778320.3	1540102036.3	1661766956.8
130600000000.0	1599794805.2	1540116481.3	1661785618.1
130700000000.0	1599811265.3	1540130904.4	1661804251.3
130800000000.0	1599827700.5	1540145305.8	1661822856.4
130900000000.0	1599844111.0	1540159685.4	1661841433.5
131000000000.0	1599860496.7	1540174043.4	1661859982.6
131100000000.0	1599876857.8	1540188379.7	1661878503.8
131200000000.0	1599893194.3	1540202694.5	1661896997.3
131300000000.0	1599909506.2	1540216987.7	1661915462.9
131400000000.0	1599925793.7	1540231259.4	1661933900.9
131500000000.0	1599942056.7	1540245509.7	1661952311.2
131600000000.0	1599958295.3	1540259738.5	1661970694.0
131700000000.0	1599974509.6	1540273946.1	1661989049.3
131800000000.0	1599990699.6	1540288132.3	1662007377.1
131900000000.0	1600006865.4	1540302297.3	1662025677.5
132000000000.0	1600023007.0	1540316441.1	1662043950.6
132100000000.0	1600039124.5	1540330563.7	1662062196.4
132200000000.0	1600055218.0	1540344665.3	1662080415.0
132300000000.0	1600071287.4	1540358745.7	1662098606.5
132400000000.0	1600087332.9	1540372805.2	1662116770.9
132500000000.0	1600103354.5	1540386843.7	1662134908.3
132600000000.0	1600119352.3	1540400861.3	1662153018.7
132700000000.0	1600135326.3	1540414858.0	1662171102.2
132800000000.0	1600151276.5	1540428833.9	1662189158.9
132900000000.0	1600167203.1	1540442789.0	1662207188.8
133000000000.0	1600183106.0	1540456723.3	1662225192.0
133100000000.0	1600198985.3	1540470637.0	1662243168.5
133200000000.0	1600214841.1	1540484530.1	1662261118.4
133300000000.0	1600230673.5	1540498402.5	1662279041.7
133400000000.0	1600246482.4	1540512254.4	1662296938.6
133500000000.0	1600262268.0	1540526085.8	1662314809.1
133600000000.0	1600278030.2	1540539896.8	1662332653.1
133700000000.0	1600293769.2	1540553687.3	1662350470.9
133800000000.0	1600309484.9	1540567457.5	1662368262.4
133900000000.0	1600325177.5	1540581207.3	1662386027.8
134000000000.0	1600340847.0	1540594936.9	1662403766.9
134100000000.0	1600356493.4	1540608646.3	1662421480.1
134200000000.0	1600372116.8	1540622335.4	1662439167.1
134300000000.0	1600387717.2	1540636004.4	1662456828.3
134400000000.0	1600403294.7	1540649653.3	1662474463.5
134500000000.0	1600418849.4	1540663282.2	1662492072.8
134600000000.0	1600434381.3	1540676891.1	1662509656.4
134700000000.0	1600449890.4	1540690479.9	1662527214.3
134800000000.0	1600465376.8	1540704048.9	1662544746.4
134900000000.0	1600480840.5	1540717598.0	1662562252.9
135000000000.0	1600496281.7	1540731127.3	1662579733.9
135100000000.0	1600511700.2	1540744636.7	1662597189.4
135200000000.0	1600527096.3	1540758126.4	1662614619.4
135300000000.0	1600542469.9	1540771596.5	1662632024.0
135400000000.0	1600557821.1	1540785046.8	1662649403.2
135500000000.0	1600573149.9	1540798477.5	1662666757.2
135600000000.0	1600588456.4	1540811888.7	1662684085.9
135700000000.0	1600603740.6	1540825280.3	1662701389.5
135800000000.0	1600619002.7	1540838652.5	1662718667.9
135900000000.0	1600634242.5	1540852005.2	1662735921.3
136000000000.0	1600649460.3	1540865338.5	1662753149.6
136100000000.0	1600664655.9	1540878652.4	1662770353.0
136200000000.0	1600679829.6	1540891947.0	1662787531.5
136300000000.0	1600694981.2	1540905222.3	1662804685.1
136400000000.0	1600710111.0	1540918478.4	1662821813.9
136500000000.0	1600725218.8	1540931715.3	1662838918.0
136600000000.0	1600740304.9	1540944933.1	1662855997.4
136700000000.0	1600755369.1	1540958131.7	1662873052.1
136800000000.0	1600770411.6	1540971311.3	1662890082.3
136900000000.0	1600785432.4	1540984471.8	1662907087.9
137000000000.0	1600800431.6	1540997613.4	1662924069.1
137100000000.0	1600815409.1	1541010736.0	1662941025.8
137200000000.0	1600830365.1	1541023839.7	1662957958.2
137300000000.0	1600845299.6	1541036924.5	1662974866.2
137400000000.0	1600860212.7	1541049990.5	1662991750.0
137500000000.0	1600875104.3	1541063037.8	1663008609.5
137600000000.0	1600889974.6	1541076066.3	1663025444.9
137700000000.0	1600904823.5	1541089076.1	1663042256.2
137800000000.0	1600919651.2	1541102067.2	1663059043.4
137900000000.0	1600934457.7	1541115039.7	1663075806.6
138000000000.0	1600949242.9	1541127993.6	1663092545.9
138100000000.0	1600964007.0	1541140929.0	1663109261.2
138200000000.0	1600978750.1	1541153845.9	1663125952.7
138300000000.0	1600993472.0	1541166744.3	1663142620.4
138400000000.0	1601008173.0	1541179624.3	1663159264.3
138500000000.0	1601022853.0	1541192485.9	1663175884.6
138600000000.0	1601037512.2	1541205329.1	1663192481.1
138700000000.0	1601052150.4	1541218154.1	1663209054.1
138800000000.0	1601066767.8	1541230960.8	1663225603.6
138900000000.0	1601081364.4	1541243749.3	1663242129.5
139000000000.0	1601095940.3	1541256519.5	1663258632.0
139100000000.0	1601110495.6	1541269271.7	1663275111.0
139200000000.0	1601125030.1	1541282005.7	1663291566.8
139300000000.0	1601139544.1	1541294721.6	1663307999.2
139400000000.0	1601154037.5	1541307419.6	1663324408.4
139500000000.0	1601168510.4	1541320099.5	1663340794.3
139600000000.0	1601182962.8	1541332761.4	1663357157.2
139700000000.0	1601197394.8	1541345405.5	1663373496.9
139800000000.0	1601211806.4	1541358031.7	1663389813.5
139900000000.0	1601226197.6	1541370640.0	1663406107.2
140000000000.0	1601240568.6	1541383230.5	1663422377.9
140100000000.0	1601254919.3	1541395803.2	1663438625.7
140200000000.0	1601269249.8	1541408358.3	1663454850.6
140300000000.0	1601283560.1	1541420895.6	1663471052.7
140400000000.0	1601297850.3	1541433415.3	1663487232.1
140500000000.0	1601312120.4	1541445917.3	1663503388.7
140600000000.0	1601326370.5	1541458401.8	1663519522.6
140700000000.0	1601340600.5	1541470868.7	1663535634.0
140800000000.0	1601354810.6	1541483318.1	1663551722.7
140900000000.0	1601369000.8	1541495750.1	1663567789.0
141000000000.0	1601383171.1	1541508164.6	1663583832.7
141100000000.0	1601397321.6	1541520561.7	1663599854.1
141200000000.0	1601411452.3	1541532941.5	1663615853.0
141300000000.0	1601425563.2	1541545303.9	1663631829.6
141400000000.0	1601439654.4	1541557649.1	1663647783.9
141500000000.0	1601453726.0	1541569977.0	1663663716.0
141600000000.0	1601467777.9	1541582287.7	1663679625.9
141700000000.0	1601481810.2	1541594581.2	1663695513.6
141800000000.0	1601495823.0	1541606857.6	1663711379.2
141900000000.0	1601509816.3	1541619116.8	1663727222.8
142000000000.0	1601523790.2	1541631359.0	1663743044.3
142100000000.0	1601537744.6	1541643584.2	1663758843.9
142200000000.0	1601551679.6	1541655792.3	1663774621.5
142300000000.0	1601565595.3	1541667983.5	1663790377.3
142400000000.0	1601579491.7	1541680157.8	1663806111.2
142500000000.0	1601593368.8	1541692315.2	1663821823.4
142600000000.0	1601607226.7	1541704455.7	1663837513.8
142700000000.0	1601621065.4	1541716579.4	1663853182.5
